u_nodes_ratings_l	v_nodes_ratings_l	ratings_l	company	UserState	UserTimeZone	ItemCity	ItemState	ItemTimeZone
399	933	3	3	64	13	84	13	2
2188	1250	3	4	64	13	49	26	2
399	2252	3	3	64	13	100	13	2
2248	2056	3	4	17	1	84	13	2
1728	2136	3	0	17	1	47	0	0
2251	1817	3	0	17	1	12	1	2
1728	1294	3	0	17	1	4	25	3
2248	1745	3	4	17	1	57	7	1
2161	1460	3	0	75	12	87	15	2
1994	1772	3	4	75	12	57	7	1
1547	1113	3	0	37	12	37	9	2
864	1961	3	3	37	12	89	2	2
303	507	3	3	37	12	23	26	2
891	484	3	0	37	12	24	12	0
2367	1065	3	2	37	12	104	7	1
1589	1311	3	4	37	12	90	21	1
172	1149	3	0	37	12	50	28	3
1288	412	3	0	37	12	49	26	2
882	297	3	2	37	12	64	28	3
2270	1744	3	0	37	12	57	7	1
886	797	3	0	37	12	22	20	2
2247	217	3	4	37	12	84	13	2
1363	698	3	2	37	12	26	22	2
23	1956	3	4	37	12	105	24	2
2135	1347	3	2	37	12	60	29	0
235	606	3	4	37	12	105	24	2
235	81	3	4	37	12	72	17	2
104	326	3	2	37	12	98	25	3
882	287	3	2	37	12	90	21	1
283	1793	3	0	37	12	46	25	3
891	1321	3	2	37	12	12	1	2
2112	710	3	2	37	12	79	11	2
260	1817	3	4	37	12	12	1	2
1124	220	3	4	37	12	72	17	2
23	1882	3	2	37	12	14	22	2
1588	298	3	3	37	12	50	28	3
303	2091	3	3	37	12	21	15	2
104	1406	3	4	37	12	1	26	2
566	1826	3	0	37	12	1	26	2
886	1235	3	0	37	12	105	24	2
1129	1090	3	1	37	12	37	9	2
182	1251	3	1	37	12	42	7	1
1588	1816	3	3	37	12	12	1	2
104	1473	3	4	37	12	50	28	3
882	947	3	2	37	12	1	26	2
2186	2111	3	0	37	12	14	9	2
2128	1347	3	3	37	12	60	29	0
2315	1856	3	3	37	12	49	26	2
1883	1807	3	3	37	12	10	7	1
2231	2077	3	4	37	12	89	2	2
446	1838	3	2	1	25	45	7	1
907	313	3	0	1	25	69	10	0
418	291	3	4	7	16	60	29	0
1733	13	3	2	7	16	81	14	1
418	835	3	4	7	16	84	13	2
1538	1815	3	2	7	16	12	1	2
2244	1817	3	3	9	28	12	1	2
946	1759	3	4	9	28	96	26	2
1438	1870	3	0	9	28	23	26	2
271	1725	3	3	9	28	57	7	1
1777	227	3	4	9	28	39	30	1
69	517	3	2	9	28	39	30	1
2143	1804	3	4	9	28	10	7	1
1236	2176	3	2	9	28	90	21	1
1462	1272	3	2	9	28	90	21	1
2085	770	3	4	9	28	76	7	1
1079	346	3	4	9	28	50	28	3
1727	1960	3	2	9	28	89	2	2
1115	1636	3	4	9	28	10	7	1
69	1124	3	2	9	28	39	30	1
1329	626	3	0	9	28	72	17	2
2214	1086	3	4	9	28	41	7	1
1462	1603	3	0	9	28	8	7	1
2214	104	3	4	9	28	27	4	0
2085	1641	3	4	9	28	104	7	1
1115	821	3	0	9	28	76	7	1
1115	821	3	0	9	28	76	7	1
2223	1364	3	3	71	24	90	21	1
665	1316	3	3	71	24	95	29	0
1609	1271	3	4	71	24	1	26	2
1041	289	3	4	71	24	5	29	0
665	2238	3	4	71	24	95	29	0
1225	165	3	0	71	24	60	29	0
1303	39	3	4	71	24	78	12	0
2223	365	3	2	71	24	82	7	1
2087	933	3	4	71	24	84	13	2
665	1024	3	1	71	24	95	29	0
869	1394	3	4	71	24	81	14	1
1641	418	3	3	6	12	12	1	2
406	412	3	0	6	12	49	26	2
637	41	3	3	6	12	24	12	0
205	817	3	4	6	12	12	1	2
1110	1647	3	0	6	12	104	7	1
429	388	3	3	6	12	4	25	3
330	1069	3	3	6	12	12	1	2
2300	762	3	0	6	12	12	1	2
1234	538	3	0	6	12	49	26	2
2044	82	3	1	6	12	72	17	2
110	1876	3	3	6	12	26	22	2
768	1656	3	2	6	12	18	20	2
1159	2037	3	0	6	12	6	5	3
1546	1641	3	4	6	12	104	7	1
816	260	3	0	6	12	89	2	2
2236	773	3	3	6	12	12	1	2
1086	1874	3	0	6	12	26	22	2
596	916	3	3	6	12	105	24	2
981	81	3	0	6	12	72	17	2
1591	1488	3	1	6	12	60	29	0
467	2008	3	1	6	12	90	21	1
324	1491	3	2	6	12	42	7	1
753	1265	3	4	6	12	12	1	2
753	237	3	4	6	12	57	7	1
1958	48	3	3	6	12	11	29	0
1394	1997	3	3	6	12	77	8	0
2328	2005	3	4	6	12	90	21	1
1679	1955	3	0	6	12	105	24	2
1635	971	3	2	6	12	81	14	1
637	314	3	3	6	12	47	0	0
1698	1183	3	4	6	12	33	3	2
330	1856	3	4	6	12	49	26	2
191	2043	3	2	6	12	100	13	2
1880	1064	3	2	6	12	89	2	2
2044	1203	3	4	6	12	49	26	2
732	1276	3	2	6	12	57	7	1
2284	1737	3	2	6	12	57	7	1
582	40	3	2	6	12	78	12	0
334	2050	3	4	6	12	84	13	2
500	1748	3	4	6	12	57	7	1
337	1810	3	0	6	12	12	1	2
535	1945	3	0	6	12	7	16	0
1623	2106	3	0	6	12	37	9	2
2293	578	3	2	6	12	105	24	2
324	207	3	2	6	12	25	9	2
707	1959	3	2	6	12	26	22	2
1724	345	3	0	6	12	1	26	2
894	602	3	4	6	12	72	17	2
894	2220	3	0	6	12	60	29	0
1986	446	3	2	6	12	94	15	2
115	707	3	2	6	12	40	29	0
122	1824	3	4	6	12	12	1	2
2140	1873	3	0	6	12	23	26	2
1351	1817	3	4	6	12	12	1	2
1346	246	3	2	6	12	89	2	2
2165	1242	3	4	6	12	89	2	2
2023	567	3	4	6	12	5	29	0
1339	817	3	4	6	12	12	1	2
201	1349	3	4	6	12	83	26	2
1739	409	3	3	6	12	96	26	2
2229	580	3	4	6	12	84	13	2
1723	1092	3	2	6	12	12	1	2
1676	943	3	4	6	12	72	17	2
1913	539	3	0	6	12	49	26	2
1472	220	3	2	6	12	72	17	2
1472	1958	3	0	6	12	105	24	2
538	1242	3	2	6	12	89	2	2
334	221	3	4	6	12	72	17	2
500	2260	3	2	6	12	97	13	2
1511	1330	3	2	6	12	4	25	3
1687	2063	3	2	6	12	97	13	2
636	2077	3	2	6	12	89	2	2
1139	1065	3	3	6	12	104	7	1
467	2008	3	3	6	12	90	21	1
1993	1251	3	2	6	12	42	7	1
510	1374	3	3	6	12	60	29	0
277	2054	3	4	6	12	84	13	2
842	577	3	2	6	12	49	26	2
324	1959	3	3	6	12	26	22	2
324	2087	3	3	6	12	18	20	2
298	461	3	4	6	12	72	17	2
2140	1181	3	0	6	12	49	26	2
1918	1155	3	4	6	12	5	29	0
1889	1045	3	4	6	12	72	17	2
2028	486	3	0	6	12	23	26	2
422	1821	3	4	6	12	12	1	2
1805	2086	3	2	6	12	89	2	2
1941	79	3	0	6	12	72	17	2
1751	1642	3	3	6	12	104	7	1
110	1957	3	4	6	12	105	24	2
908	1562	3	2	6	12	50	28	3
503	1906	3	0	6	12	14	9	2
255	1181	3	4	6	12	49	26	2
538	653	3	3	6	12	40	29	0
334	221	3	0	6	12	72	17	2
1969	135	3	4	6	12	11	29	0
596	849	3	0	6	12	94	15	2
467	1364	3	1	6	12	90	21	1
1993	1641	3	2	6	12	104	7	1
324	1059	3	2	6	12	60	29	0
753	2152	3	4	6	12	72	17	2
1724	467	3	1	6	12	62	4	0
1958	2078	3	3	6	12	89	2	2
1741	1907	3	1	6	12	4	25	3
894	983	3	3	6	12	57	7	1
894	1962	3	3	6	12	89	2	2
122	2197	3	0	6	12	92	10	0
2140	2079	3	0	6	12	89	2	2
1698	372	3	0	6	12	97	13	2
2049	1517	3	2	6	12	81	14	1
330	246	3	3	6	12	89	2	2
321	1069	3	3	6	12	12	1	2
1880	220	3	2	6	12	72	17	2
1788	1092	3	4	6	12	12	1	2
852	966	3	2	6	12	2	29	0
1066	508	3	3	6	12	23	26	2
1105	2056	3	4	6	12	84	13	2
255	1272	3	2	6	12	90	21	1
608	821	3	0	6	12	76	7	1
2185	977	3	1	6	12	22	20	2
1472	2228	3	3	6	12	74	29	0
538	450	3	0	6	12	84	13	2
500	1811	3	0	6	12	12	1	2
2236	458	3	1	6	12	37	9	2
2336	1102	3	4	6	12	85	3	2
535	2080	3	0	6	12	89	2	2
1170	419	3	0	42	12	79	11	2
505	2155	3	3	42	12	72	17	2
1714	208	3	4	42	12	37	9	2
142	475	3	0	42	12	36	23	2
252	305	3	3	42	12	14	9	2
232	2072	3	3	42	12	35	15	2
123	1290	3	0	42	12	7	16	0
813	284	3	3	42	12	24	12	0
61	2104	3	3	42	12	37	9	2
246	1656	3	0	42	12	18	20	2
1828	2005	3	3	42	12	90	21	1
267	340	3	1	42	12	59	4	0
1818	2130	3	3	42	12	69	10	0
2043	1771	3	3	42	12	14	9	2
1192	1211	3	0	42	12	42	7	1
52	1555	3	4	42	12	50	28	3
1126	1554	3	4	42	12	50	28	3
975	1810	3	0	42	12	12	1	2
973	2077	3	0	42	12	89	2	2
1759	549	3	4	42	12	49	26	2
1552	348	3	4	42	12	50	28	3
2034	1193	3	4	42	12	14	9	2
1871	883	3	4	42	12	14	9	2
961	794	3	4	42	12	1	26	2
2063	1321	3	2	42	12	12	1	2
232	115	3	3	42	12	62	4	0
232	9	3	3	42	12	94	15	2
1218	447	3	4	42	12	21	15	2
646	1312	3	0	42	12	90	21	1
202	207	3	4	42	12	25	9	2
61	805	3	2	42	12	53	9	2
1828	2102	3	2	42	12	37	9	2
2081	2103	3	4	42	12	37	9	2
784	595	3	0	42	12	17	27	0
580	84	3	0	42	12	3	17	2
1862	1878	3	2	42	12	26	22	2
1360	926	3	4	42	12	3	17	2
614	1906	3	4	42	12	14	9	2
973	2220	3	2	42	12	60	29	0
1404	1503	3	4	42	12	18	20	2
505	2101	3	4	42	12	37	9	2
2034	410	3	2	42	12	49	26	2
252	387	3	2	42	12	4	25	3
1218	882	3	4	42	12	14	9	2
173	40	3	2	42	12	78	12	0
431	2105	3	4	42	12	37	9	2
522	1916	3	2	42	12	49	26	2
1360	1692	3	4	42	12	82	7	1
1968	2107	3	2	42	12	37	9	2
1825	2092	3	4	42	12	21	15	2
142	2090	3	0	42	12	21	15	2
961	215	3	4	42	12	62	4	0
252	698	3	3	42	12	26	22	2
202	2097	3	4	42	12	25	9	2
173	1107	3	0	42	12	72	17	2
173	342	3	3	42	12	64	28	3
823	2045	3	0	42	12	100	13	2
1045	2114	3	4	42	12	14	9	2
2301	2061	3	3	42	12	97	13	2
1323	896	3	4	42	12	27	4	0
398	2104	3	1	42	12	37	9	2
1552	638	3	3	42	12	68	28	3
1714	467	3	2	42	12	62	4	0
2209	983	3	3	42	12	57	7	1
2034	500	3	0	42	12	86	11	2
142	541	3	0	42	12	62	4	0
2063	1392	3	2	42	12	84	13	2
252	1505	3	2	42	12	90	21	1
1835	1583	3	4	42	12	25	9	2
813	1771	3	3	42	12	14	9	2
1863	299	3	4	42	12	3	17	2
580	655	3	0	42	12	14	9	2
52	786	3	4	42	12	62	4	0
1126	1772	3	4	42	12	57	7	1
1382	2119	3	3	42	12	53	9	2
349	305	3	4	42	12	14	9	2
349	1824	3	4	42	12	12	1	2
1783	1046	3	3	15	31	8	7	1
2347	2216	3	4	15	31	6	5	3
1261	1585	3	0	15	31	76	7	1
2117	1640	3	4	15	31	74	29	0
1163	1740	3	4	15	31	57	7	1
2078	497	3	4	15	31	65	21	1
1084	297	3	2	15	31	64	28	3
1163	818	3	4	15	31	57	7	1
458	2135	3	3	15	31	47	0	0
615	1448	3	4	15	31	47	0	0
1084	417	3	0	15	31	11	29	0
1163	835	3	4	15	31	84	13	2
1782	283	3	4	77	28	39	30	1
1782	267	3	0	77	28	39	30	1
1722	2008	3	3	77	28	90	21	1
2178	2147	3	4	77	28	39	30	1
250	389	3	4	77	28	81	14	1
250	1772	3	4	77	28	57	7	1
88	1234	3	4	77	28	77	8	0
153	18	3	4	77	28	54	14	1
1161	2029	3	2	77	28	52	16	0
1722	1575	3	0	77	28	28	28	3
557	1624	3	4	77	28	43	7	1
2255	2227	3	2	77	28	74	29	0
250	1272	3	2	77	28	90	21	1
731	1659	3	2	77	28	104	7	1
1761	1496	3	4	77	28	9	30	1
386	226	3	2	77	28	39	30	1
28	1531	3	4	77	28	16	7	1
678	694	3	4	77	28	3	17	2
250	264	3	1	77	28	9	30	1
456	1284	3	4	77	28	29	30	1
1822	241	3	3	77	28	81	14	1
2196	1319	3	1	77	28	57	7	1
1799	589	3	3	77	28	9	30	1
1722	1304	3	3	77	28	82	7	1
2178	930	3	0	77	28	104	7	1
250	389	3	1	77	28	81	14	1
731	323	3	1	77	28	81	14	1
1782	1319	3	4	77	28	57	7	1
284	2097	3	4	28	12	25	9	2
772	322	3	3	28	12	5	29	0
586	1223	3	4	28	12	62	4	0
1824	2025	3	3	28	12	63	3	2
955	1812	3	3	28	12	12	1	2
1917	2091	3	3	28	12	21	15	2
407	1697	3	3	28	12	82	7	1
2310	1377	3	4	28	12	5	29	0
655	1740	3	0	28	12	57	7	1
1502	1498	3	4	28	12	26	22	2
306	2077	3	4	28	12	89	2	2
820	25	3	4	28	12	87	15	2
1158	842	3	0	28	12	64	28	3
2094	261	3	2	28	12	89	2	2
752	262	3	4	28	12	89	2	2
523	626	3	4	28	12	72	17	2
900	778	3	3	28	12	75	26	2
1383	539	3	2	28	12	49	26	2
1341	1147	3	2	28	12	40	29	0
1858	711	3	4	28	12	84	13	2
960	943	3	2	28	12	72	17	2
2310	111	3	4	28	12	62	4	0
832	698	3	2	28	12	26	22	2
956	982	3	2	28	12	57	7	1
2309	225	3	2	28	12	39	30	1
2094	982	3	2	28	12	57	7	1
2030	1872	3	0	28	12	49	26	2
251	80	3	4	28	12	72	17	2
111	39	3	2	28	12	78	12	0
955	1819	3	2	28	12	12	1	2
1924	705	3	2	28	12	24	12	0
478	513	3	4	28	12	23	26	2
130	1616	3	2	28	12	61	7	1
2310	2056	3	4	28	12	84	13	2
1209	1310	3	2	28	12	105	24	2
215	383	3	2	28	12	4	25	3
1524	1593	3	4	28	12	76	7	1
1524	1558	3	4	28	12	15	28	3
870	222	3	4	28	12	72	17	2
956	461	3	3	28	12	72	17	2
684	1036	3	3	28	12	33	3	2
752	221	3	4	28	12	72	17	2
1824	1436	3	0	28	12	97	13	2
955	1817	3	3	28	12	12	1	2
1924	1073	3	3	28	12	46	25	3
1980	1370	3	0	28	12	76	7	1
478	346	3	4	28	12	50	28	3
130	1130	3	0	28	12	90	21	1
103	1342	3	3	28	12	82	7	1
1502	348	3	4	28	12	50	28	3
215	1596	3	1	28	12	76	7	1
820	926	3	4	28	12	3	17	2
2309	283	3	0	28	12	39	30	1
1158	2252	3	0	28	12	100	13	2
101	833	3	2	28	12	12	1	2
2030	978	3	0	28	12	52	16	0
752	459	3	4	28	12	72	17	2
421	1966	3	4	28	12	55	2	2
286	2133	3	3	28	12	92	10	0
1465	2109	3	4	28	12	37	9	2
2173	198	3	0	28	12	42	7	1
955	1064	3	3	28	12	89	2	2
947	916	3	4	28	12	105	24	2
518	825	3	0	55	0	49	26	2
827	797	3	4	55	0	22	20	2
827	1216	3	4	55	0	22	20	2
2142	1869	3	1	0	12	23	26	2
1353	1102	3	2	0	12	85	3	2
1059	1758	3	2	0	12	48	7	1
2268	584	3	4	0	12	62	4	0
941	11	3	4	0	12	94	15	2
2142	1881	3	4	0	12	26	22	2
2268	215	3	2	0	12	62	4	0
1353	1938	3	4	0	12	56	26	2
387	1556	3	0	0	12	15	28	3
915	768	3	0	0	12	49	26	2
1059	1983	3	2	0	12	69	10	0
1190	314	3	0	0	12	47	0	0
1416	2062	3	3	0	12	97	13	2
132	1932	3	4	11	31	0	6	0
1664	1993	3	2	11	31	77	8	0
1664	1181	3	3	11	31	49	26	2
1673	932	3	3	2	5	84	13	2
1963	1740	3	3	2	5	57	7	1
1479	253	3	4	2	5	43	7	1
1963	1310	3	3	2	5	105	24	2
1450	1827	3	0	34	26	104	7	1
2099	651	3	4	34	26	6	5	3
824	3	3	4	34	26	81	14	1
2289	2267	3	4	34	26	101	18	3
2099	1702	3	4	34	26	42	7	1
933	217	3	1	34	26	84	13	2
817	772	3	4	34	26	84	13	2
2289	1985	3	3	34	26	17	27	0
1725	747	3	3	57	31	6	5	3
2362	1454	3	4	57	31	27	4	0
2170	1835	3	0	57	31	96	26	2
992	876	3	3	57	31	62	4	0
1112	2221	3	0	57	31	60	29	0
264	1379	3	4	57	31	59	4	0
2275	592	3	3	57	31	36	23	2
2059	514	3	4	57	31	14	9	2
2059	2041	3	4	57	31	52	16	0
1401	2184	3	3	57	31	59	4	0
127	1176	3	4	57	31	57	7	1
1046	220	3	4	57	31	72	17	2
1427	1821	3	0	57	31	12	1	2
2052	2123	3	0	57	31	25	9	2
1815	1282	3	4	57	31	26	22	2
1112	1477	3	0	57	31	42	7	1
1725	590	3	2	57	31	90	21	1
711	590	3	2	57	31	90	21	1
2059	662	3	4	57	31	64	28	3
565	1087	3	3	57	31	1	26	2
1046	112	3	4	57	31	62	4	0
137	281	3	0	57	31	21	15	2
137	218	3	0	57	31	49	26	2
1009	1767	3	2	57	31	2	29	0
487	877	3	3	57	31	62	4	0
187	1325	3	3	57	31	79	11	2
2275	1262	3	3	57	31	59	4	0
2059	978	3	0	57	31	52	16	0
1046	1598	3	4	57	31	93	7	1
2052	1959	3	1	57	31	26	22	2
711	1392	3	2	57	31	84	13	2
1628	99	3	4	57	31	92	10	0
1167	1555	3	2	57	31	50	28	3
719	470	3	3	13	31	60	29	0
1022	1483	3	3	13	31	80	29	0
654	724	3	3	13	31	47	0	0
2047	770	3	0	13	31	76	7	1
1721	1990	3	3	13	31	79	11	2
327	1225	3	3	13	31	59	4	0
514	1964	3	0	13	31	89	2	2
1936	533	3	3	13	31	93	7	1
2297	1814	3	3	13	31	12	1	2
1943	565	3	4	13	31	102	29	0
2282	1002	3	0	13	31	83	26	2
1726	562	3	0	13	31	14	9	2
1558	270	3	4	13	31	40	29	0
1165	894	3	4	13	31	103	0	0
1390	1421	3	1	13	31	40	29	0
1335	1454	3	0	13	31	27	4	0
1451	2213	3	3	13	31	6	5	3
481	2052	3	3	13	31	84	13	2
1742	2208	3	4	13	31	60	29	0
81	2056	3	4	13	31	84	13	2
2136	291	3	3	13	31	60	29	0
756	389	3	3	13	31	81	14	1
515	967	3	0	13	31	58	29	0
809	1466	3	3	13	31	34	7	1
2021	541	3	1	13	31	62	4	0
1983	291	3	4	13	31	60	29	0
285	2102	3	3	13	31	37	9	2
2204	2247	3	4	13	31	40	29	0
76	1260	3	4	13	31	42	7	1
631	1394	3	2	13	31	81	14	1
2129	1640	3	0	13	31	74	29	0
1253	2217	3	4	13	31	60	29	0
91	209	3	4	13	31	60	29	0
1488	1505	3	2	13	31	90	21	1
2272	1085	3	2	13	31	102	29	0
709	758	3	4	13	31	5	29	0
1852	79	3	2	13	31	72	17	2
280	299	3	4	13	31	3	17	2
288	574	3	0	13	31	40	29	0
1936	1516	3	0	13	31	58	29	0
2297	971	3	4	13	31	81	14	1
36	133	3	2	13	31	11	29	0
1121	291	3	4	13	31	60	29	0
853	538	3	4	13	31	49	26	2
1390	1075	3	4	13	31	11	29	0
794	2056	3	3	13	31	84	13	2
810	1147	3	1	13	31	40	29	0
551	1508	3	3	13	31	14	9	2
701	1881	3	2	13	31	26	22	2
701	25	3	2	13	31	87	15	2
1781	470	3	2	13	31	60	29	0
81	567	3	2	13	31	5	29	0
1232	1019	3	2	13	31	45	7	1
756	274	3	0	13	31	31	19	0
515	144	3	2	13	31	40	29	0
1556	1176	3	3	13	31	57	7	1
1575	1332	3	3	13	31	59	4	0
2122	773	3	4	13	31	12	1	2
365	414	3	4	13	31	24	12	0
2281	2251	3	2	13	31	40	29	0
1506	1552	3	2	13	31	50	28	3
76	1238	3	2	13	31	89	2	2
2047	835	3	4	13	31	84	13	2
790	291	3	4	13	31	60	29	0
91	551	3	2	13	31	49	26	2
1100	795	3	0	13	31	49	26	2
1851	1130	3	4	13	31	90	21	1
1220	1907	3	2	13	31	4	25	3
683	580	3	2	13	31	84	13	2
280	1463	3	4	13	31	3	17	2
2276	1023	3	2	13	31	95	29	0
299	2079	3	2	13	31	89	2	2
1936	1994	3	4	13	31	79	11	2
1352	549	3	4	13	31	49	26	2
1390	1296	3	4	13	31	40	29	0
1499	1181	3	2	13	31	49	26	2
75	805	3	2	13	31	53	9	2
2062	597	3	2	13	31	68	28	3
1315	1830	3	2	13	31	104	7	1
289	111	3	4	13	31	62	4	0
982	742	3	2	13	31	11	29	0
365	507	3	4	13	31	23	26	2
1506	1282	3	3	13	31	26	22	2
654	550	3	2	13	31	74	29	0
1007	2199	3	3	13	31	33	3	2
2272	19	3	3	13	31	54	14	1
288	383	3	1	13	31	4	25	3
1988	1478	3	4	13	31	47	0	0
2148	2152	3	1	13	31	72	17	2
1943	565	3	4	13	31	102	29	0
1352	467	3	0	13	31	62	4	0
1121	203	3	3	13	31	105	24	2
853	1176	3	4	13	31	57	7	1
559	121	3	3	13	31	43	7	1
157	2209	3	1	13	31	60	29	0
75	1045	3	3	13	31	72	17	2
1315	1108	3	1	13	31	11	29	0
2136	811	3	3	13	31	58	29	0
365	1964	3	4	13	31	89	2	2
1704	1305	3	3	13	31	5	29	0
185	532	3	0	13	31	95	29	0
1372	550	3	4	13	31	74	29	0
125	1856	3	4	13	31	49	26	2
1285	2229	3	0	13	31	11	29	0
680	99	3	4	13	31	92	10	0
1554	1374	3	0	13	31	60	29	0
462	270	3	0	13	31	40	29	0
1521	1881	3	2	13	31	26	22	2
530	470	3	4	13	31	60	29	0
1036	707	3	2	13	31	40	29	0
2047	1423	3	0	13	31	92	10	0
2047	2197	3	0	13	31	92	10	0
2047	683	3	0	13	31	5	29	0
1294	1959	3	4	13	31	26	22	2
1194	890	3	3	13	31	53	9	2
1808	832	3	4	13	31	72	17	2
674	332	3	2	13	31	82	7	1
2273	2219	3	4	13	31	60	29	0
288	2057	3	1	13	31	84	13	2
2337	1505	3	2	13	31	90	21	1
1726	548	3	0	13	31	58	29	0
794	128	3	3	13	31	2	29	0
794	2218	3	3	13	31	60	29	0
2041	2218	3	2	13	31	60	29	0
1368	311	3	4	13	31	98	27	0
1104	2218	3	4	13	31	60	29	0
81	1824	3	4	13	31	12	1	2
1245	1964	3	4	13	31	89	2	2
289	112	3	4	13	31	62	4	0
289	2257	3	0	13	31	40	29	0
1232	1932	3	3	13	31	0	6	0
143	510	3	4	13	31	40	29	0
520	1147	3	0	13	31	40	29	0
2329	1640	3	2	13	31	74	29	0
2021	1084	3	4	13	31	95	29	0
27	2024	3	3	35	30	63	3	2
1316	1927	3	3	35	30	49	26	2
379	1726	3	4	35	30	57	7	1
1597	1064	3	0	35	30	89	2	2
1138	442	3	3	35	30	84	13	2
1185	560	3	3	35	30	20	13	2
2364	354	3	1	35	30	61	7	1
1505	1443	3	4	35	30	43	7	1
301	825	3	4	35	30	49	26	2
1597	1877	3	0	35	30	26	22	2
1035	2129	3	4	35	30	69	10	0
448	1114	3	3	35	30	72	17	2
290	1364	3	0	35	30	90	21	1
1031	879	3	0	35	30	49	26	2
318	462	3	4	35	30	72	17	2
1265	2005	3	4	35	30	90	21	1
2060	1726	3	1	35	30	57	7	1
1331	1508	3	0	35	30	14	9	2
2053	1519	3	1	35	30	87	15	2
1875	1216	3	0	35	30	22	20	2
1875	410	3	0	35	30	49	26	2
86	373	3	0	35	30	90	21	1
1574	1744	3	4	35	30	57	7	1
979	983	3	3	35	30	57	7	1
379	1443	3	4	35	30	43	7	1
272	1400	3	2	35	30	11	29	0
11	234	3	4	35	30	42	7	1
448	1485	3	2	35	30	4	25	3
355	931	3	2	35	30	84	13	2
318	1069	3	4	35	30	12	1	2
1930	1216	3	2	35	30	22	20	2
354	1151	3	2	35	30	89	2	2
1388	502	3	4	35	30	18	20	2
2060	1735	3	1	35	30	57	7	1
1606	1125	3	0	35	30	33	3	2
1686	1796	3	2	35	30	4	25	3
2089	1551	3	4	35	30	50	28	3
2089	1534	3	4	35	30	28	28	3
2053	626	3	2	35	30	72	17	2
1130	94	3	0	35	30	42	7	1
1048	1320	3	4	35	30	74	29	0
1062	567	3	4	35	30	5	29	0
226	2235	3	0	35	30	11	29	0
899	1473	3	3	35	30	50	28	3
379	2005	3	4	35	30	90	21	1
11	1726	3	4	35	30	57	7	1
96	1591	3	0	35	30	64	28	3
448	1491	3	3	35	30	42	7	1
1031	1458	3	0	35	30	23	26	2
294	1737	3	4	35	30	57	7	1
1606	2052	3	1	35	30	84	13	2
309	295	3	0	35	30	81	14	1
2089	1536	3	4	35	30	28	28	3
893	623	3	3	35	30	84	13	2
86	1635	3	0	35	30	10	7	1
1536	1869	3	0	35	30	23	26	2
1574	1369	3	4	35	30	10	7	1
1574	1743	3	4	35	30	42	7	1
1734	1969	3	4	35	30	18	20	2
83	186	3	4	35	30	104	7	1
272	220	3	2	35	30	72	17	2
355	931	3	3	35	30	84	13	2
1930	684	3	3	35	30	56	26	2
1388	1096	3	4	35	30	66	9	2
1606	492	3	0	35	30	49	26	2
1034	1312	3	4	35	30	90	21	1
2319	1549	3	4	35	30	64	28	3
2089	1534	3	4	35	30	28	28	3
893	442	3	3	35	30	84	13	2
2091	1276	3	3	68	25	57	7	1
44	1181	3	4	68	25	49	26	2
1811	1406	3	1	68	25	1	26	2
1811	2011	3	2	68	25	90	21	1
117	2037	3	3	68	25	6	5	3
2091	1392	3	2	68	25	84	13	2
370	189	3	0	68	25	49	26	2
44	549	3	4	68	25	49	26	2
1811	497	3	1	68	25	65	21	1
217	231	3	4	68	25	101	18	3
465	1462	3	4	72	12	92	10	0
363	203	3	4	72	12	105	24	2
945	1808	3	0	72	12	12	1	2
2174	1959	3	3	72	12	26	22	2
969	1941	3	0	72	12	73	19	0
1233	772	3	3	72	12	84	13	2
1821	1993	3	2	72	12	77	8	0
8	1502	3	0	72	12	105	24	2
1907	1590	3	3	72	12	50	28	3
1625	907	3	0	72	12	70	7	1
1844	792	3	0	72	12	76	7	1
2320	1170	3	3	72	12	89	2	2
169	1841	3	3	72	12	22	20	2
1951	2229	3	2	72	12	11	29	0
1302	1796	3	2	72	12	4	25	3
1233	772	3	4	72	12	84	13	2
453	447	3	0	72	12	21	15	2
2306	14	3	2	72	12	81	14	1
936	24	3	4	72	12	87	15	2
755	289	3	4	72	12	5	29	0
2320	1816	3	4	72	12	12	1	2
1071	4	3	0	72	12	81	14	1
1766	434	3	2	72	12	62	4	0
603	837	3	4	72	12	22	20	2
1233	133	3	2	72	12	11	29	0
163	1685	3	4	72	12	36	23	2
844	916	3	2	72	12	105	24	2
8	452	3	4	72	12	84	13	2
1823	2185	3	2	72	12	59	4	0
166	916	3	4	72	12	105	24	2
453	29	3	4	72	12	87	15	2
2306	289	3	2	72	12	5	29	0
1461	317	3	4	72	12	62	4	0
2150	415	3	3	72	12	23	26	2
410	943	3	4	72	12	72	17	2
410	1347	3	4	72	12	60	29	0
1640	1092	3	4	72	12	12	1	2
121	2239	3	2	72	12	2	29	0
1135	740	3	2	72	12	21	15	2
1509	32	3	4	72	12	87	15	2
174	3	3	2	72	12	81	14	1
603	937	3	4	72	12	64	28	3
945	28	3	0	72	12	87	15	2
1229	1535	3	4	72	12	28	28	3
969	1394	3	4	72	12	81	14	1
1302	849	3	0	72	12	94	15	2
8	452	3	0	72	12	84	13	2
1964	1816	3	3	72	12	12	1	2
1298	1622	3	0	72	12	43	7	1
325	976	3	2	72	12	75	26	2
1976	1685	3	4	72	12	36	23	2
2150	1851	3	3	72	12	4	25	3
1419	295	3	0	72	12	81	14	1
410	428	3	3	72	12	92	10	0
2242	1685	3	4	72	12	36	23	2
1866	2235	3	0	72	12	11	29	0
1951	1792	3	2	72	12	4	25	3
